ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:204
21687651,2016-10-22 20:24:32,725E - Too Much Money,GNU C++11,Accepted,109 ms,18900 KB
21686025,2016-10-22 20:03:39,725E - Too Much Money,GNU C++11,Skipped,46 ms,7200 KB
21680717,2016-10-22 19:17:51,725C - Hidden Word,GNU C++11,Accepted,30 ms,0 KB
21680530,2016-10-22 19:15:48,725C - Hidden Word,GNU C++11,Wrong answer on pretest 1,15 ms,0 KB
21677444,2016-10-22 18:48:46,725B - Food on the Plane,GNU C++11,Accepted,31 ms,0 KB
21676162,2016-10-22 18:39:09,725A - Jumping Ball,GNU C++11,Accepted,46 ms,500 KB
21675858,2016-10-22 18:36:55,725D - Contest Balloons,GNU C++11,Accepted,374 ms,29400 KB
21675296,2016-10-22 18:32:58,725D - Contest Balloons,GNU C++11,Wrong answer on pretest 6,15 ms,29400 KB
21539666,2016-10-17 19:05:04,732F - Tourist Reform,GNU C++11,Wrong answer on test 8,701 ms,41500 KB
21535150,2016-10-17 18:31:30,732E - Sockets,GNU C++11,Accepted,1840 ms,13000 KB
21532043,2016-10-17 18:13:49,732D - Exams,GNU C++11,Accepted,46 ms,3300 KB
21529365,2016-10-17 18:01:14,732C - Sanatorium,GNU C++11,Accepted,31 ms,2000 KB
21523399,2016-10-17 17:41:54,732B - Cormen --- The Best Friend Of a Man,GNU C++11,Accepted,15 ms,2000 KB
21521938,2016-10-17 17:37:28,732A - Buy a Shovel,GNU C++11,Accepted,15 ms,2000 KB
21465739,2016-10-15 22:07:41,351C - Jeff and Brackets,GNU C++11,Accepted,156 ms,2000 KB
21464381,2016-10-15 21:02:53,351D - Jeff and Removing Periods,GNU C++11,Accepted,342 ms,7000 KB
21463001,2016-10-15 19:58:45,351E - Jeff and Permutation,GNU C++11,Accepted,62 ms,2000 KB
21265842,2016-10-07 22:41:59,628E - Zbazi in Zeydabad,GNU C++11,Accepted,2105 ms,81700 KB
21265728,2016-10-07 22:36:11,628E - Zbazi in Zeydabad,GNU C++11,Wrong answer on test 7,15 ms,81600 KB
21264594,2016-10-07 21:35:30,628F - Bear and Fair Set,GNU C++11,Accepted,30 ms,4600 KB
21264519,2016-10-07 21:31:04,628F - Bear and Fair Set,GNU C++11,Wrong answer on test 5,15 ms,3600 KB
21263316,2016-10-07 20:22:32,613D - Kingdom and its Cities,GNU C++11,Accepted,373 ms,27000 KB
21263290,2016-10-07 20:21:20,613D - Kingdom and its Cities,GNU C++11,Accepted,374 ms,27000 KB
20927486,2016-09-26 17:26:30,718C - Sasha and Array,GNU C++11,Accepted,2371 ms,21500 KB
20927300,2016-09-26 17:16:50,718C - Sasha and Array,GNU C++11,Accepted,2371 ms,21500 KB
20916160,2016-09-26 01:08:52,711E - ZS and The Birthday Paradox,GNU C++11,Accepted,31 ms,0 KB
20914862,2016-09-25 22:54:22,713D - Animals and Puzzle,GNU C++11,Accepted,1652 ms,204400 KB
20914798,2016-09-25 22:49:48,713D - Animals and Puzzle,GNU C++11,Accepted,1700 ms,400900 KB
20914765,2016-09-25 22:47:53,713D - Animals and Puzzle,GNU C++11,Accepted,4664 ms,400900 KB
20914759,2016-09-25 22:47:21,713D - Animals and Puzzle,GNU C++11,Wrong answer on test 38,4476 ms,400900 KB
20914716,2016-09-25 22:43:51,713D - Animals and Puzzle,GNU C++11,Wrong answer on test 38,4289 ms,400900 KB
20913461,2016-09-25 21:12:07,715C - Digit Tree,GNU C++11,Accepted,842 ms,16300 KB
20910410,2016-09-25 18:01:32,720B - Cactusophobia,GNU C++11,Accepted,46 ms,7800 KB
20910400,2016-09-25 18:00:48,720B - Cactusophobia,GNU C++11,Wrong answer on test 9,31 ms,7000 KB
20910319,2016-09-25 17:56:15,720B - Cactusophobia,GNU C++11,Wrong answer on test 12,46 ms,7200 KB
20910280,2016-09-25 17:54:25,720B - Cactusophobia,GNU C++11,Runtime error on test 10,31 ms,9700 KB
20910241,2016-09-25 17:52:37,720B - Cactusophobia,GNU C++11,Runtime error on test 10,46 ms,7400 KB
20910172,2016-09-25 17:46:42,720B - Cactusophobia,GNU C++11,Runtime error on test 9,15 ms,6200 KB
20909961,2016-09-25 17:33:37,720B - Cactusophobia,GNU C++11,Time limit exceeded on test 9,2000 ms,5800 KB
20909867,2016-09-25 17:28:53,720B - Cactusophobia,GNU C++11,Time limit exceeded on test 9,2000 ms,6700 KB
20868375,2016-09-23 19:51:28,718D - Andrew and Chemistry,GNU C++11,Accepted,421 ms,27100 KB
