ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:10000
21682648,2016-10-22 19:38:00,725B - Food on the Plane,GNU C++11,Accepted,15 ms,0 KB
21682508,2016-10-22 19:36:30,725B - Food on the Plane,GNU C++11,Wrong answer on pretest 7,15 ms,0 KB
21682316,2016-10-22 19:34:28,725B - Food on the Plane,GNU C++11,Wrong answer on pretest 7,15 ms,0 KB
21672010,2016-10-22 18:14:17,725A - Jumping Ball,GNU C++11,Accepted,31 ms,500 KB
21670263,2016-10-22 18:08:04,725A - Jumping Ball,GNU C++11,Wrong answer on pretest 5,30 ms,500 KB
21573603,2016-10-18 20:07:17,670E - Correct Bracket Sequence Editor,GNU C++11,Accepted,202 ms,14800 KB
21573556,2016-10-18 20:04:26,670E - Correct Bracket Sequence Editor,GNU C++11,Memory limit exceeded on test 8,763 ms,262100 KB
21558020,2016-10-18 08:43:24,732E - Sockets,GNU C++11,Accepted,1981 ms,10600 KB
21557971,2016-10-18 08:39:56,732E - Sockets,GNU C++11,Accepted,1747 ms,10600 KB
21557934,2016-10-18 08:37:57,732E - Sockets,GNU C++11,Time limit exceeded on test 45,2000 ms,10600 KB
21556593,2016-10-18 06:57:18,732D - Exams,GNU C++11,Accepted,312 ms,3200 KB
21556459,2016-10-18 06:46:57,732D - Exams,GNU C++11,Accepted,312 ms,3200 KB
21556319,2016-10-18 06:33:04,732D - Exams,GNU C++11,Accepted,312 ms,3200 KB
21542293,2016-10-17 19:29:16,732C - Sanatorium,GNU C++11,Accepted,31 ms,2000 KB
21542222,2016-10-17 19:28:32,732C - Sanatorium,GNU C++11,Compilation error,0 ms,0 KB
21542081,2016-10-17 19:26:52,732C - Sanatorium,GNU C++11,Compilation error,0 ms,0 KB
21539526,2016-10-17 19:03:51,732C - Sanatorium,GNU C++11,Compilation error,0 ms,0 KB
21525946,2016-10-17 17:48:59,732B - Cormen --- The Best Friend Of a Man,GNU C++11,Accepted,31 ms,2000 KB
21523097,2016-10-17 17:41:03,732A - Buy a Shovel,GNU C++11,Accepted,15 ms,2000 KB
21505353,2016-10-16 22:13:55,282A - Bit++,GNU C++11,Accepted,30 ms,2000 KB
21505329,2016-10-16 22:13:01,282A - Bit++,GNU C++11,Wrong answer on test 2,30 ms,2000 KB
21505303,2016-10-16 22:11:29,282A - Bit++,GNU C++11,Wrong answer on test 2,15 ms,2000 KB
21501072,2016-10-16 18:57:13,731E - Funny Game,GNU C++11,Wrong answer on test 1,15 ms,2000 KB
